objid,ra,dec,petroMag_i,petroMag_z,petroMag_u,petroMag_g,petroMag_r,ur,p_cs,p_el
1237648721255530763,236.564407871154,-0.173760557752001,15.38267,15.04219,18.46277,16.63869,15.80481,2.657959,0.707000017166138,0.172000005841255
1237648721255531103,236.598040602406,-0.0615884636943485,18.53826,18.16935,24.42821,21.41736,19.42735,5.000858,0,0.742999970912933
1237648721255466210,236.55530021559,-0.0871037170242203,19.41443,18.99135,22.63092,21.12536,19.92433,2.706585,0.0810000002384186,0.783999979496002
1237648721255596126,236.751752860331,-0.0563421434268381,14.86861,14.60785,18.17227,16.40167,15.32293,2.84934,0.0359999984502792,0.929000020027161
1237648721255596552,236.800834131642,-0.0881608620690945,16.99333,16.64435,20.24332,18.39559,17.43544,2.80788,0.225999996066093,0.736000001430511
1237648721255596242,236.807217469078,-0.142188627584942,16.71908,16.34534,20.61925,18.36203,17.22292,3.396338,0.0450000017881393,0.879000008106232
1237648721255530987,236.681239014954,-0.177067561808603,17.38314,16.92652,20.83176,18.81039,17.81205,3.019711,0.386999994516373,0.515999972820282
1237648721255531026,236.702651909658,-0.0238564623835707,17.48591,17.14432,20.68854,19.05115,17.96007,2.728468,0.263000011444092,0.632000029087067
1237648721255531048,236.712620175598,-0.173975195159676,16.43691,16.05055,19.65222,17.88872,16.90528,2.746937,0.0970000028610229,0.902999997138977
1237648721255596359,236.723548163754,-0.0770127060402498,16.82645,16.43448,19.64965,18.23874,17.28019,2.369463,0.846000015735626,0.153999999165535
1237648721255596436,236.759838379467,-0.10334157450115,16.5424,16.18613,18.70906,17.35246,16.80549,1.903563,0.940999984741211,0.0390000008046627
1237648721255531151,236.686426304077,-0.019540463031845,17.71935,17.47441,23.88788,20.19072,18.38496,5.502922,0.0379999987781048,0.768999993801117
1237648721255596720,236.850166428373,-0.16025309163487,18.4511,18.08721,22.10416,21.10223,18.96751,3.136656,0.0379999987781048,0.384999990463257
1237648721255727182,237.096023788722,-0.0513898399934642,17.82694,17.86179,21.72271,20.01834,18.71248,3.010231,0,0.138999998569489
1237648721255727503,237.101994963365,-0.104281831973282,17.27442,17.05915,19.44792,18.38171,17.71012,1.737806,0.795000016689301,0.14300000667572
1237648721255792964,237.162481415438,-0.189617052747017,17.33893,17.01813,20.79589,18.53903,17.75813,3.037764,0.270000010728836,0.648999989032745
1237648721255792990,237.179022669633,-0.0700872040909177,15.87033,15.48728,19.08678,17.13437,16.3138,2.772974,0.85699999332428,0.114000000059605
1237648721255793026,237.191462364787,-0.0478693265264778,17.00167,16.57485,20.43393,18.47522,17.44901,2.984915,0.514999985694885,0.363999992609024
1237648721255793049,237.20110393775,-0.0673187916397843,16.31994,15.99478,19.68269,17.73846,16.78223,2.900455,0.0570000000298023,0.907000005245209
1237648721255792721,237.202219733816,-0.000420565198519718,14.3427,14.09223,16.96625,15.78073,14.73915,2.227097,0.0670000016689301,0.866999983787537
1237648721255793098,237.22581263983,-0.0287784427590531,16.7126,16.27018,20.27873,18.22439,17.19328,3.085453,0.455000013113022,0.514999985694885
1237648721255792818,237.232299823259,-0.173136809276271,16.50746,16.17167,19.9845,17.94235,16.96428,3.02022,0.166999995708466,0.777999997138977
1237648721255792832,237.249785504656,-0.00480801098778647,17.23026,16.9011,20.83239,18.77008,17.74035,3.092037,0.0189999993890524,0.351999998092651
1237648721255793132,237.256933992947,-0.116626910480665,16.81269,16.39562,20.04741,18.38898,17.36929,2.678129,0.896000027656555,0.0900000035762787
1237648721255858601,237.373173262873,-0.0947777589879406,16.46295,16.25507,19.07742,17.64863,16.90375,2.17367,0.17399999499321,0.782999992370605
1237648721255793330,237.286367960844,-0.00111148636117466,18.18235,17.67831,22.28403,20.78155,18.83735,3.446676,0.0649999976158142,0.805999994277954
1237648721255858862,237.345118992551,-0.0873992631256337,17.67256,17.84529,19.13004,18.29284,17.8507,1.279339,0.39300000667572,0.321000009775162
1237648673992474995,237.498626909141,-0.0264553657663395,17.16909,16.89641,19.96011,18.40593,17.55459,2.405518,0.0610000006854534,0.754999995231628
1237648673992475162,237.493803684808,-0.0715990860629364,17.34304,17.11509,21.76163,19.45533,17.93575,3.825884,0.0529999993741512,0.861999988555908
1237648721255858890,237.432713964941,-0.0674241774980793,17.08137,17.07763,19.00576,17.79977,17.30864,1.697123,0.555999994277954,0.277999997138977
1237648673992540472,237.595977093852,-0.00663436275811495,17.30928,17.12452,19.97479,18.35165,17.75421,2.220587,0.776000022888184,0.207000002264977
1237648673992540484,237.606523893608,-0.14729492147637,17.32506,16.94664,20.85005,18.79534,17.79069,3.059355,0.532999992370605,0.400000005960464
1237648673992540336,237.707347752129,-0.117291126261182,17.00133,16.83666,18.98166,17.59446,17.18746,1.794199,0.705999970436096,0.234999999403954
1237648673992540714,237.678815975209,-0.0926354556639577,17.77611,17.6184,21.88352,19.90379,18.36607,3.517452,0.0540000014007092,0.825999975204468
1237648673992540677,237.600193950344,-0.0190716820859874,18.70469,18.57071,22.70956,21.5954,19.66998,3.039583,0.0829999968409538,0.416999995708466
1237648673992606675,237.806575636687,-0.0397138869445606,18.73585,18.51062,21.79098,21.5419,19.29921,2.49177,0.153999999165535,0.615000009536743
1237648673992671283,237.916149946533,-0.0327952784856441,17.2254,17.10635,20.033,18.46737,17.63682,2.396172,0.474000006914139,0.5
1237648673992671682,237.973568456141,-0.0648552132280371,16.50807,16.11068,19.78254,17.83649,16.90725,2.87529,0.0309999994933605,0.656000018119812
1237648673992671586,237.942145119956,-0.0765743358597983,16.55063,16.16451,19.93491,18.0244,17.00433,2.930576,0.034000001847744,0.75900000333786
1237648673992671592,237.945144439703,-0.10517041626296,14.49511,14.11984,18.22966,15.91895,14.94408,3.285579,0.0149999996647239,0.972000002861023
1237648673992671645,237.959268755501,-0.0633508066459887,17.25343,17.08723,19.35716,18.08854,17.57982,1.777344,0.25,0.561999976634979
1237648673992671660,237.962926156045,-0.112478494522026,16.54105,16.17113,19.65789,17.88384,16.96946,2.688429,0.0829999968409538,0.75
1237648673992737138,238.081859333593,-0.143637180121492,17.38892,17.11544,20.18423,18.92244,17.88512,2.29911,0.103000000119209,0.792999982833862
1237648673992737380,238.081135830431,-0.178726494501402,18.46237,18.1507,27.33974,21.22457,19.07463,8.265116,0.0850000008940697,0.566999971866608
1237648673992802388,238.22191354673,-0.132528647745824,17.34991,17.00788,24.16241,19.46137,17.98852,6.173887,0.0829999968409538,0.444000005722046
1237648673992802690,238.249753327222,-0.00527359904372889,16.74099,16.58266,19.00443,17.78809,17.13876,1.865665,0.321000009775162,0.60699999332428
1237648673992802733,238.277798360299,-0.0827247168878187,17.39425,17.01927,21.12008,18.95733,17.86852,3.251551,0.151999995112419,0.758000016212463
1237648673992802783,238.296355798832,-0.168768916766074,17.39635,17.08067,20.39195,18.6967,17.80097,2.590984,0.133000001311302,0.816999971866608
1237648673992803136,238.202551926033,-0.0603362263111071,18.41373,18.1509,21.0528,20.8112,19.0723,1.980503,0.150000005960464,0.649999976158142
1237648673992803429,238.299105413758,-0.0905660008776009,18.59681,18.6992,22.3912,20.64288,19.37693,3.014275,0.125,0.58899998664856
1237648673992868174,238.383020720222,-0.0253450316769721,17.27198,17.02619,22.94206,18.89794,17.7537,5.188362,0,0.75
1237648673992868207,238.396780930651,-0.0755432437495009,17.19776,16.87129,20.13054,18.3856,17.63101,2.499531,0.615000009536743,0.268999993801117
1237648673992868223,238.406663838852,-0.0836885257746343,17.03202,16.73422,20.57076,18.45085,17.54153,3.029226,0.474000006914139,0.474000006914139
1237648673992868256,238.428955726175,-0.0507242771052364,16.01109,15.98221,18.51199,17.01519,16.37404,2.137947,0.796000003814697,0.185000002384186
1237648673992868306,238.456053729408,-0.00597567081443001,17.00033,16.68382,20.60234,18.55366,17.49498,3.107357,0.0689999982714653,0.861999988555908
1237648673992933836,238.532149998846,-0.0959766671516452,17.26075,17.49858,19.70949,18.06906,17.6131,2.096395,0.486000001430511,0.428999990224838
1237648673992933808,238.467804048566,-0.0996895671641667,18.31897,17.91912,24.64502,20.75413,18.97799,5.667027,0.0309999994933605,0.718999981880188
1237648704064454738,238.736718084206,-0.209378152632412,14.93501,14.66425,17.32719,16.06346,15.3734,1.953798,1,0
1237648673993130359,238.977461525542,-0.12515982511069,17.26454,16.89843,20.40628,18.7905,17.74754,2.658739,0.0329999998211861,0.767000019550323
1237648673993130437,239.018401675833,-0.0923106387967201,16.60365,16.37395,19.27589,17.70154,16.99534,2.280554,0.409000009298325,0.591000020503998
1237648673993195770,239.112090068846,-0.0218160200421229,17.29372,17.20266,19.38873,18.20114,17.65048,1.738251,0.0740000009536743,0.407000005245209
1237668649314746619,239.193284128711,-0.103086096984366,16.84298,16.41226,20.19061,18.65309,17.35503,2.835577,0.136000007390976,0.773000001907349
1237668649314746418,239.261625754137,-0.0416389629962935,16.95165,16.63429,21.03241,18.58864,17.46686,3.565556,0.0480000004172325,0.612999975681305
1237648673993392521,239.597078911647,-0.115011892662316,16.49008,16.07535,20.70312,18.42077,17.03543,3.667685,0.0469999983906746,0.906000018119812
1237648673993392350,239.514934679486,-0.124238866669572,15.52837,15.15272,18.90295,16.92401,15.98722,2.915732,0.333000004291534,0.666999995708466
1237648673993392589,239.640012496615,-0.0745509141055219,17.10629,16.7392,21.34755,18.80579,17.64213,3.705421,0.0769999995827675,0.865000009536743
1237668649851879723,239.969617641001,-0.0138410812177385,15.59907,15.40228,17.74275,16.51138,15.95092,1.791832,0.449999988079071,0.5
1237668649851879973,239.99361792764,-0.183548759959725,17.3171,16.86515,21.10756,19.40018,17.90116,3.2064,0.0970000028610229,0.709999978542328
1237648673993589133,240.03646637729,-0.0216662724866609,17.26302,16.89617,20.48696,18.9818,17.80572,2.681238,0.0599999986588955,0.851000010967255
1237668649851945123,240.13695514541,-0.16626402727246,15.03851,15.20538,17.38349,15.7175,15.20594,2.177547,0.908999979496002,0.0450000017881393
1237648673993654418,240.17097844657,-0.0772683335397786,16.45526,16.24156,19.12705,17.73819,16.98163,2.145418,0.296999990940094,0.296999990940094
1237668649851945365,240.11131393811,-0.175747496868918,17.19267,16.84657,20.41907,18.68889,17.67468,2.744381,0.158000007271767,0.684000015258789
1237668649851945457,240.151361227317,-0.175976284001324,16.50871,16.17962,20.22276,18.11566,16.98884,3.233913,0.0399999991059303,0.159999996423721
1237668649851945458,240.151524260483,-0.178364158052037,17.20217,16.77056,20.06923,18.53604,17.71012,2.359112,0.0970000028610229,0.128999993205071
1237648673993654701,240.151450267365,-0.0770494668874204,17.08608,16.70507,20.6829,18.67704,17.58308,3.099821,0.158000007271767,0.763000011444092
1237668568784109875,240.231831773685,-0.0814062503031345,16.70953,16.50749,19.82599,17.83664,17.16027,2.665716,0.632000029087067,0.368000000715256
1237668568784110087,240.370036477827,-0.0863860737381716,16.19253,15.77997,19.5206,17.61486,16.66636,2.85424,0.89300000667572,0.10700000077486
1237668568784240934,240.565985750038,-0.161828475901906,17.06178,16.71231,19.2738,18.21449,17.45253,1.821274,0.257999986410141,0.709999978542328
1237668568784240913,240.568025835887,-0.150960035210223,16.67371,16.29366,19.21849,17.78595,17.05703,2.161465,0.552999973297119,0.316000014543533
1237668650389012931,240.653681423713,-0.151926613846998,15.27218,14.91779,18.91073,16.73074,15.74313,3.167598,0.0379999987781048,0.962000012397766
1237668650389012865,240.665457601797,-0.0865431279402593,16.25706,15.92422,19.85412,17.69624,16.70979,3.144331,0.0430000014603138,0.957000017166138
1237668650389012735,240.733985382234,-0.104120725656209,17.12382,18.13111,19.96501,18.49104,17.41373,2.551281,0.277999997138977,0.611000001430511
1237668569321177125,240.825712004879,-0.0360328734111027,17.11651,16.38309,21.3108,18.3982,17.48322,3.827576,0.866999983787537,0.133000001311302
1237668650389078469,240.882837861976,-0.149106354315616,16.57415,16.31664,18.87516,17.70896,16.95662,1.918535,0.175999999046326,0.794000029563904
1237668650389078459,240.888470367924,-0.127898555526872,17.36696,16.9898,19.74378,18.57389,17.71719,2.026587,0.824999988079071,0.174999997019768
1237668569321242867,240.977015637768,-0.0119338836487229,15.45076,15.10365,19.06806,16.94956,15.93745,3.130614,0.232999995350838,0.699999988079071
1237668569321242739,240.978806456328,-0.152442428565315,17.10427,16.77804,21.62043,18.81974,17.6126,4.007837,0.111000001430511,0.777999997138977
1237668569321308424,241.108764091668,-0.101252426318668,16.22304,16.01589,18.39067,17.22348,16.57741,1.813265,0.160999998450279,0.28999999165535
1237668569321308424,241.108764091668,-0.101252426318668,16.22304,16.01589,18.39067,17.22348,16.57741,1.813265,0.46900001168251,0.34400001168251
1237668569321243058,241.080491155897,-0.0150210320890213,16.37371,16.0381,19.36643,17.77294,16.80797,2.558458,0.340999990701675,0.635999977588654
1237668650926080045,241.229477045416,-0.0817603284699651,16.86073,16.48428,20.66463,18.30584,17.30022,3.364407,0.10700000077486,0.78600001335144
1237668650926080286,241.222533002992,-0.0474634872096227,15.78092,15.42254,19.30733,17.23975,16.24963,3.057697,0.137999996542931,0.861999988555908
1237668650926080278,241.219907738598,-0.0385348730475501,16.26341,16.04092,18.74976,17.31423,16.63758,2.112188,0.818000018596649,0.181999996304512
1237668569321308664,241.243790566684,-0.123054655829721,15.82736,15.47907,18.99561,17.44121,16.2876,2.70801,0.061999998986721,0.875
1237668650926080339,241.26153901878,-0.0310511463894864,17.13087,16.67806,20.40363,18.84293,17.65014,2.753492,0.28600001335144,0.60699999332428
1237668569321374049,241.288894941025,-0.196176786930077,16.7213,16.65843,19.28745,17.60952,17.0855,2.201958,0.407000005245209,0.481000006198883
1237668650926080443,241.302031419669,-0.0709109483854355,16.96592,16.61566,19.0291,17.80392,17.4271,1.602001,0.625,0.375
1237668650926145819,241.329809159794,-0.140703506823181,17.13728,16.79927,20.09778,19.09512,17.6309,2.466873,0.0370000004768372,0.962999999523163
1237668650926080478,241.345221232316,-0.0383815304397714,14.59442,14.21318,17.4751,16.05278,15.11134,2.36376,0.843999981880188,0.156000003218651
1237668650926145859,241.408335680937,-0.0642180908842305,16.37001,16.09496,18.57682,17.39578,16.73124,1.845583,0.451999992132187,0.547999978065491
1237668650926211850,241.551354749442,-0.130451242312216,17.06709,16.81198,20.34011,18.49918,17.57385,2.766258,0.870000004768372,0.0869999974966049
1237668569858310492,241.578209433217,-0.0359188062431165,16.59691,16.19096,20.0018,18.10588,17.07308,2.928719,0.135000005364418,0.865000009536743
1237668650926211458,241.660177215759,-0.155530394533422,15.15893,14.80875,18.33586,16.53894,15.61727,2.718586,0.732999980449677,0.232999995350838
1237668650926276739,241.694118504112,-0.198895912102947,14.95558,14.8077,18.25075,16.39517,15.47761,2.773146,0.732999980449677,0.266999989748001
1237668569858375932,241.717737690021,-0.00522628438490815,16.94857,16.82227,19.35262,17.92848,17.38496,1.967657,0.187999993562698,0.061999998986721
1237648704065765844,241.745564548853,-0.207103380826346,16.42661,16.38948,18.53129,17.28594,16.78747,1.74382,0.698000013828278,0.254000008106232
1237648704065765624,241.793051004398,-0.208401933284729,16.89278,16.67639,19.73402,18.24192,17.36421,2.369802,0.0649999976158142,0.709999978542328
1237668569858376183,241.806493546436,-0.0787707864090368,14.19341,13.81261,17.41886,15.6223,14.66792,2.750944,0.0740000009536743,0.913999974727631
1237668569858441320,241.901487925711,-0.138045260410398,16.71767,16.46832,21.03049,18.40243,17.29881,3.731686,0.675999999046326,0.234999999403954
1237668569858441603,241.846025216067,-0.1645711528058,15.31962,15.07941,17.99229,16.62738,15.76931,2.222981,0.912000000476837,0.0700000002980232
1237668569858441788,241.854480570915,-0.16616908746674,16.61332,16.60894,19.27672,17.65345,16.92826,2.348454,0.922999978065491,0.0379999987781048
1237668651463213633,242.048408531163,-0.118234273488362,17.04923,16.72618,19.52588,18.28105,17.49489,2.030993,0.153999999165535,0.808000028133392
1237668651463278707,242.114076438678,-0.0981189942620007,17.10923,16.84415,27.10641,19.27096,17.68437,9.422047,0.0450000017881393,0.658999979496002
1237668569858507188,242.087718824256,-0.191896606544697,17.07916,16.7634,21.20597,18.70904,17.54526,3.660711,0.196999996900558,0.34799998998642
1237668651463278902,242.132142172119,-0.0644294744342692,17.19038,16.75393,21.12832,18.86557,17.70968,3.418646,0.671999990940094,0.275999993085861
1237668651463279032,242.14798424479,-0.137511243533842,17.12317,16.7452,20.98935,18.7897,17.61271,3.37664,0.200000002980232,0.699999988079071
1237668651463279046,242.159016376276,-0.126389202654568,16.87315,16.40818,19.69119,18.40555,17.38452,2.306671,0.606000006198883,0.393999993801117
1237668651463278988,242.184509173196,-0.0542476001998241,16.70978,16.32967,20.24898,18.42806,17.19029,3.058689,0.0399999991059303,0.902999997138977
1237668651463344434,242.219517259774,-0.171712175554822,16.74115,16.46954,19.12158,17.81716,17.10441,2.017168,0.934000015258789,0.0659999996423721
1237668651463344188,242.310293219235,-0.115655963914419,16.74318,16.7295,31.04564,18.80881,17.29444,13.7512,0.256999999284744,0.513999998569489
1237648673994637494,242.43542049776,-0.070052568541633,16.87181,16.94521,21.32709,18.48012,17.58365,3.743439,0.767000019550323,0.166999995708466
1237648673994637868,242.43762819834,-0.158120410286202,17.11911,16.90633,19.62988,18.13892,17.43684,2.193039,0.101999998092651,0.449000000953674
1237648673994637589,242.499044228658,-0.196029104844012,16.65062,16.27712,20.04518,18.04698,17.11823,2.926952,0.0560000017285347,0.75
1237648673994637758,242.409480408363,-0.0191544117150919,17.157,16.79371,20.56624,18.56305,17.66,2.906235,0.150999993085861,0.726000010967255
1237648673994637807,242.433159852917,-0.115135556251948,17.55614,31.45955,18.41073,17.51956,17.27722,1.133516,0.246999993920326,0.18299999833107
1237648673994637877,242.446325285779,-0.0843303635892881,16.80151,16.44867,19.9811,18.17139,17.23702,2.744078,0.157000005245209,0.804000020027161
1237648673994637874,242.44623828707,-0.0184981602352139,16.15088,15.7467,19.51261,17.58683,16.5875,2.925106,0.462000012397766,0.537999987602234
1237648673994702955,242.544471936049,-0.176941219504682,15.9139,15.59669,19.39779,17.36574,16.36893,3.028854,0.028999999165535,0.930000007152557
1237648673994703423,242.620935147097,-0.133723164217565,17.07307,16.64231,27.24903,18.85345,17.57487,9.674164,0.111000001430511,0.851999998092651
1237648673994703481,242.647933643495,-0.0415203758290516,17.16665,16.77313,20.68681,18.76144,17.64131,3.045498,0.324000000953674,0.577000021934509
1237648673994768421,242.680738592488,-0.143612499752071,16.56786,16.24374,19.5696,17.92815,16.99198,2.577627,0.175999999046326,0.745000004768372
1237648673994768659,242.689349894094,-0.11673791452519,17.15174,16.80207,20.53278,18.64625,17.58133,2.951448,0.0439999997615814,0.887000024318695
1237648673994768671,242.692362458201,-0.125704599786122,16.64693,16.30646,20.28072,18.13421,17.10352,3.177195,0.254999995231628,0.705999970436096
1237648673994768731,242.719853718851,-0.00542933320134963,16.90254,16.71148,19.37693,17.87215,17.22871,2.148222,0.968999981880188,0.0309999994933605
1237648673994768746,242.724562971935,-0.0375740072714961,17.03763,16.76491,20.12641,18.39169,17.49962,2.626787,0.061999998986721,0.875
1237648673994768767,242.731842600857,-0.148201228341201,16.87751,16.57889,19.43301,18.15658,17.31106,2.121952,0.718999981880188,0.24600000679493
1237648673994834323,242.829351255025,-0.0943714724314949,15.32009,14.94682,18.62029,16.77815,15.77199,2.848292,0.025000000372529,0.935999989509583
1237648673994834397,242.84436158745,-0.075646653557559,16.32242,15.95368,19.60678,17.70543,16.7781,2.828686,0.14300000667572,0.78600001335144
1237648673994834517,242.898778778802,-0.0154619143792163,16.46398,16.48282,18.35299,17.19446,16.71774,1.635248,0.968999981880188,0
1237648673994834641,242.944102247667,-0.0344513266576725,16.53779,16.43133,18.33223,17.28285,16.84323,1.489004,0.718999981880188,0.156000003218651
1237655550204904023,243.083914158862,-0.157184029465678,16.97627,16.58566,20.67086,18.61456,17.50391,3.166945,0.105999998748302,0.809000015258789
1237648673994900167,242.975195673026,-0.0549744661599427,17.21324,16.97142,19.80376,18.4107,17.64536,2.158396,0.542999982833862,0.400000005960464
1237655550204903886,242.983233103192,-0.139001032930713,17.28919,16.86794,20.95511,18.82391,17.71238,3.242733,0.194000005722046,0.709999978542328
1237655550204903907,242.999581327522,-0.135083285447581,17.14534,16.82901,20.25199,18.66385,17.62846,2.623529,0.0729999989271164,0.836000025272369
1237655550204904019,243.076360298156,-0.195894028301489,16.97497,16.74725,19.89564,18.37684,17.4283,2.46734,0.239999994635582,0.699999988079071
1237648673994900087,243.076397717554,-0.051235078257416,16.04808,16.04642,18.68897,17.10345,16.35914,2.329832,0.934000015258789,0.0480000004172325
1237648673994965546,243.236781626301,-0.0962512670121271,13.38284,13.17304,16.67311,14.63129,13.83135,2.841769,1,0
1237648673994965546,243.236781626301,-0.0962512670121271,13.38284,13.17304,16.67311,14.63129,13.83135,2.841769,0.981000006198883,0.0109999999403954
1237655550205034754,243.235629813067,-0.124911805438272,16.88683,16.57182,19.98372,18.12907,17.28921,2.694513,0.146999999880791,0.764999985694885
1237655550205035047,243.25403454046,-0.1165232297773,17.22923,16.90712,19.59239,18.59106,17.67787,1.914522,0.435000002384186,0.564999997615814
1237655550205100312,243.391761789388,-0.116940084883378,16.43534,16.05775,19.5167,17.77556,16.90521,2.611483,0.248999997973442,0.688000023365021
1237655550205100555,243.520646134664,-0.119642239329751,16.61439,16.26642,19.3844,17.97066,17.0606,2.323792,0.333000004291534,0.635999977588654
1237648673995096731,243.542249855132,-0.0378317084620344,16.44126,16.23575,18.60861,17.29383,16.7427,1.865911,0.75,0.125
1237648704066552032,243.603441058647,-0.207139659094051,12.63516,12.43025,16.44317,14.06911,13.10636,3.336808,0.913999974727631,0.0689999982714653
1237648673995162093,243.583195948052,-0.0315641264387658,15.0317,14.69158,18.19947,16.3881,15.47938,2.720096,0.101999998092651,0.874000012874603
1237655550205297251,243.867300443427,-0.184004978306376,16.47355,16.30448,19.66426,17.99733,16.97213,2.692131,0.758000016212463,0.211999997496605
1237648673995424553,244.241553069074,-0.0484378348932881,17.15457,16.92633,19.21619,17.96828,17.3688,1.847383,0.675999999046326,0.264999985694885
1237648704066879657,244.323133790453,-0.206889161305288,16.98829,16.70205,20.69521,18.53788,17.51151,3.183695,0.090999998152256,0.908999979496002
1237648673995489776,244.330869157811,-0.0819928237445058,16.87021,16.61435,19.40246,17.96556,17.26549,2.136972,0.566999971866608,0.402999997138977
1237655550205559423,244.489990217485,-0.189088277189855,17.16345,16.95367,19.16831,18.02781,17.52152,1.646795,0.517000019550323,0.310000002384186
1237648673995555063,244.581477622891,-0.0170882648451137,16.96718,16.52593,20.42594,18.46541,17.44684,2.979099,0.118000000715256,0.757000029087067
1237648673995686549,244.875590054073,-0.0385262479738886,15.54813,15.37531,18.27146,16.81129,15.98132,2.290145,0.986999988555908,0.0109999999403954
1237655550205821441,245.12370808444,-0.184726644307021,17.11924,17.0143,20.31099,18.04112,17.47766,2.833328,0.216000005602837,0.234999999403954
1237648673995948107,245.38188754097,-0.0723638925339617,14.53409,14.28796,17.47326,15.74666,14.9341,2.539159,0.0670000016689301,0.933000028133392
1237648704067404258,245.465939454991,-0.203272787655002,16.9882,16.58955,20.68268,18.73239,17.47768,3.205006,0.0670000016689301,0.828000009059906
1237655550206017814,245.486944259575,-0.125465232327222,16.36417,15.98804,19.65447,17.85551,16.80503,2.849436,0.35699999332428,0.60699999332428
1237655550206149248,245.797399546638,-0.109275364768256,16.72741,16.69515,18.73935,17.59825,17.05089,1.688459,0.842999994754791,0.118000000715256
1237655550206214191,245.934625991863,-0.138434504992588,17.15239,16.87303,20.97501,18.8134,17.68596,3.289055,0.153999999165535,0.615000009536743
1237655550206214601,245.981392964916,-0.171832046984316,16.79776,16.45397,20.19845,18.46968,17.28042,2.91803,0.0260000005364418,0.842000007629395
1237648673996276182,246.104721729899,-0.091377189635917,16.89415,16.60244,19.88837,18.21603,17.37329,2.515076,0.5,0.467000007629395
1237648673996341293,246.253016206147,-0.0947106105451591,17.20524,16.45268,20.44783,18.90652,17.61621,2.831621,0.101999998092651,0.878000020980835
1237655550206345694,246.295099951897,-0.180546917591729,17.20228,16.89,20.11013,18.61645,17.64765,2.462486,0.166999995708466,0.771000027656555
1237648673996472669,246.679440784674,-0.0836536658460512,16.01367,15.67077,19.38497,17.47167,16.43338,2.951595,0.0149999996647239,0.759999990463257
1237648673996472959,246.60554322576,-0.0634477312370687,17.12434,16.82355,19.10557,17.93699,17.44473,1.660835,0.774999976158142,0.224999994039536
1237648673996473001,246.620136574404,-0.0202438930820251,16.77779,16.59331,19.29322,17.89869,17.17411,2.119106,0.795000016689301,0.153999999165535
1237648673996473042,246.62835553961,-0.0271802593249264,16.14772,15.79734,18.95381,17.50516,16.61796,2.335855,0.732999980449677,0.232999995350838
1237655550206542395,246.744618802009,-0.193499707233641,16.90798,16.65819,19.83455,17.71169,17.20847,2.626089,0.666999995708466,0.333000004291534
1237648673996669617,247.037405502652,-0.0522658003336876,17.06292,16.71235,19.99275,18.48033,17.56746,2.425295,0.126000002026558,0.745000004768372
1237648673996734748,247.259858100363,-0.0780589397901157,17.17033,16.95366,19.48111,18.27614,17.57306,1.908045,0.125,0.46900001168251
1237655550206804685,247.391633071233,-0.178873938653599,17.1567,16.95789,19.10209,18.13227,17.50803,1.594065,0.231000006198883,0.676999986171722
1237655550206804790,247.424990906723,-0.167081728685679,16.94259,16.70137,19.02906,17.6261,17.10164,1.927425,0.884999990463257,0.0379999987781048
1237655554497315264,247.530807474706,-0.193459869918371,15.22892,14.94545,17.75276,16.4352,15.64747,2.105294,0.935000002384186,0.0320000015199184
1237648673996931887,247.678551157421,-0.0816827616959905,16.98306,16.56311,20.53382,18.67068,17.50107,3.032743,0.150000005960464,0.824999988079071
1237648673996931633,247.600014652103,-0.0847983560207399,16.64459,16.38551,20.57798,18.12729,17.09623,3.481745,0.0649999976158142,0.741999983787537
1237648673996931811,247.647147816998,-0.00645451755765237,17.18782,16.78695,19.84293,18.53092,17.64256,2.200367,0.674000024795532,0.282999992370605
1237648673996997552,247.842437452622,-0.0942060272236911,17.23102,17.0625,19.55184,18.04817,17.43795,2.113892,0.179000005125999,0.321000009775162
1237648673996997574,247.849735762854,-0.0360383013691079,15.77867,15.47918,18.77399,16.97035,16.22864,2.545353,0.805999994277954,0.160999998450279
1237648673996997073,247.863850043089,-0.0314420824809519,16.2337,15.92999,19.7137,17.59819,16.68057,3.033121,0.0670000016689301,0.833000004291534
1237655550207001165,247.749530648405,-0.114896240048232,15.5563,15.27622,18.90698,17.019,16.02935,2.877638,0.0370000004768372,0.814999997615814
1237655550207066319,247.947578808856,-0.171607179365133,17.08315,16.96549,18.95238,17.78,17.35107,1.601316,0.899999976158142,0.0500000007450581
1237648673997062491,247.966776808433,-0.0907882389381604,16.77929,16.67091,19.89539,18.07421,17.38122,2.514164,0.851999998092651,0.130999997258186
1237655550207066253,247.915767825923,-0.161697481833737,16.352,16.02184,19.2654,17.62883,16.78631,2.479094,0.090999998152256,0.908999979496002
1237648673997062939,248.033828596908,-0.0786453044111446,16.50404,16.35025,18.35673,17.21672,16.77151,1.585213,0.441000014543533,0.441000014543533
1237648673997127724,248.064172006847,-0.0499321378702428,14.99327,14.72212,17.26005,15.95773,15.35495,1.905102,0.902999997138977,0.0970000028610229
1237648673997127886,248.152354700195,-0.0928839001503779,17.30041,17.05472,20.63447,18.76514,17.77671,2.857761,0,0.788999974727631
1237648673997128266,248.125366326119,-0.0869997647902815,15.61137,15.33967,18.8206,16.92946,16.02979,2.790812,0.0160000007599592,0.953999996185303
1237655550207197707,248.275340697218,-0.189057878468548,15.8,15.77139,17.46403,16.42437,15.99941,1.46462,0.699999988079071,0.100000001490116
1237655560403615938,248.572011424104,-0.0700322170095476,14.08251,13.86142,17.59328,15.50843,14.52689,3.0664,0.0740000009536743,0.888999998569489
